instance_name,source_name,item_name,item_quality,item_id,url
Karazhan,Terestian Illhoof,Xavian Stiletto,epic,28659,https://tbc.wowhead.com/item=28659
Karazhan,Shade of Aran,Aran's Soothing Sapphire,epic,28728,https://tbc.wowhead.com/item=28728
Karazhan,Shade of Aran,Boots of the Incorrupt,epic,28663,https://tbc.wowhead.com/item=28663
Karazhan,Shade of Aran,Boots of the Infernal Coven,epic,28670,https://tbc.wowhead.com/item=28670
Karazhan,Shade of Aran,Drape of the Dark Reavers,epic,28672,https://tbc.wowhead.com/item=28672
Karazhan,Shade of Aran,Formula: Enchant Weapon - Sunfire,rare,22560,https://tbc.wowhead.com/item=22560
Karazhan,Shade of Aran,Mantle of the Mind Flayer,epic,28726,https://tbc.wowhead.com/item=28726
Karazhan,Shade of Aran,Pauldrons of the Justice-Seeker,epic,28666,https://tbc.wowhead.com/item=28666
Karazhan,Shade of Aran,Pendant of the Violet Eye,epic,28727,https://tbc.wowhead.com/item=28727
Karazhan,Shade of Aran,Rapscallion Boots,epic,28669,https://tbc.wowhead.com/item=28669
Karazhan,Shade of Aran,Saberclaw Talisman,epic,28674,https://tbc.wowhead.com/item=28674
Karazhan,Shade of Aran,Shermanar Great-Ring,epic,28675,https://tbc.wowhead.com/item=28675
Karazhan,Shade of Aran,Steelspine Faceguard,epic,28671,https://tbc.wowhead.com/item=28671
Karazhan,Shade of Aran,Tirisfal Wand of Ascendancy,epic,28673,https://tbc.wowhead.com/item=28673
Karazhan,Netherspite,Cowl of Defiance,epic,28732,https://tbc.wowhead.com/item=28732
Karazhan,Netherspite,Earthblood Chestguard,epic,28735,https://tbc.wowhead.com/item=28735
Karazhan,Netherspite,Girdle of Truth,epic,28733,https://tbc.wowhead.com/item=28733
Karazhan,Netherspite,Jewel of Infinite Possibilities,epic,28734,https://tbc.wowhead.com/item=28734
Karazhan,Netherspite,Mantle of Abrahmis,epic,28743,https://tbc.wowhead.com/item=28743
Karazhan,Netherspite,Mithril Band of the Unscarred,epic,28730,https://tbc.wowhead.com/item=28730
Karazhan,Netherspite,Pantaloons of Repentance,epic,28742,https://tbc.wowhead.com/item=28742
Karazhan,Netherspite,Rip-Flayer Leggings,epic,28740,https://tbc.wowhead.com/item=28740
Karazhan,Netherspite,Shining Chain of the Afterworld,epic,28731,https://tbc.wowhead.com/item=28731
Karazhan,Netherspite,Skulker's Greaves,epic,28741,https://tbc.wowhead.com/item=28741
Karazhan,Netherspite,Spiteblade,epic,28729,https://tbc.wowhead.com/item=28729
Karazhan,Netherspite,Uni-Mind Headdress,epic,28744,https://tbc.wowhead.com/item=28744
Karazhan,Nightbane,Chestguard of the Conniver,epic,28601,https://tbc.wowhead.com/item=28601
Karazhan,Nightbane,Dragonheart Flameshield,epic,28611,https://tbc.wowhead.com/item=28611
Karazhan,Nightbane,Emberspur Talisman,epic,28609,https://tbc.wowhead.com/item=28609
Karazhan,Nightbane,Ferocious Swift-Kickers,epic,28610,https://tbc.wowhead.com/item=28610
Karazhan,Nightbane,Ironstriders of Urgency,epic,28608,https://tbc.wowhead.com/item=28608
Karazhan,Nightbane,Nightstaff of the Everliving,epic,28604,https://tbc.wowhead.com/item=28604
Karazhan,Nightbane,Panzar'Thar Breastplate,epic,28597,https://tbc.wowhead.com/item=28597
Karazhan,Nightbane,Robe of the Elder Scribes,epic,28602,https://tbc.wowhead.com/item=28602
Karazhan,Nightbane,Scaled Breastplate of Carnage,epic,28599,https://tbc.wowhead.com/item=28599
Karazhan,Nightbane,Shield of Impenetrable Darkness,epic,28606,https://tbc.wowhead.com/item=28606
Karazhan,Nightbane,Stonebough Jerkin,epic,28600,https://tbc.wowhead.com/item=28600
Karazhan,Nightbane,Talisman of Nightbane,epic,28603,https://tbc.wowhead.com/item=28603
Karazhan,Prince Malchezaar,Adornment of Stolen Souls,epic,28762,https://tbc.wowhead.com/item=28762
Karazhan,Prince Malchezaar,Farstrider Wildercloak,epic,28764,https://tbc.wowhead.com/item=28764
Karazhan,Prince Malchezaar,Gorehowl,epic,28773,https://tbc.wowhead.com/item=28773
Karazhan,Prince Malchezaar,Helm of the Fallen Champion,epic,29760,https://tbc.wowhead.com/item=29760
Karazhan,Prince Malchezaar,Helm of the Fallen Defender,epic,29761,https://tbc.wowhead.com/item=29761
Karazhan,Prince Malchezaar,Helm of the Fallen Hero,epic,29759,https://tbc.wowhead.com/item=29759
Karazhan,Prince Malchezaar,Jade Ring of the Everliving,epic,28763,https://tbc.wowhead.com/item=28763
Karazhan,Prince Malchezaar,Light's Justice,epic,28771,https://tbc.wowhead.com/item=28771
Karazhan,Prince Malchezaar,Malchazeen,epic,28768,https://tbc.wowhead.com/item=28768
Karazhan,Prince Malchezaar,Nathrezim Mindblade,epic,28770,https://tbc.wowhead.com/item=28770
Karazhan,Prince Malchezaar,Ring of a Thousand Marks,epic,28757,https://tbc.wowhead.com/item=28757
Karazhan,Prince Malchezaar,Ruby Drape of the Mysticant,epic,28766,https://tbc.wowhead.com/item=28766
Karazhan,Prince Malchezaar,Stainless Cloak of the Pure Hearted,epic,28765,https://tbc.wowhead.com/item=28765
Karazhan,Prince Malchezaar,Sunfury Bow of the Phoenix,epic,28772,https://tbc.wowhead.com/item=28772
Karazhan,Prince Malchezaar,The Decapitator,epic,28767,https://tbc.wowhead.com/item=28767
World Bosses,Azuregos,Cold Snap,epic,19130,https://tbc.wowhead.com/item=19130
World Bosses,Azuregos,Crystal Adorned Crown,epic,19132,https://tbc.wowhead.com/item=19132
World Bosses,Azuregos,Drape of Benediction,epic,18208,https://tbc.wowhead.com/item=18208
World Bosses,Azuregos,Eskhandar's Left Claw,epic,18202,https://tbc.wowhead.com/item=18202
World Bosses,Azuregos,Fang of the Mystics,epic,17070,https://tbc.wowhead.com/item=17070
World Bosses,Azuregos,Leggings of Arcane Supremacy,epic,18545,https://tbc.wowhead.com/item=18545
World Bosses,Azuregos,Mature Blue Dragon Sinew,epic,18704,https://tbc.wowhead.com/item=18704
World Bosses,Azuregos,Puissant Cape,epic,18541,https://tbc.wowhead.com/item=18541
World Bosses,Azuregos,Snowblind Shoes,epic,19131,https://tbc.wowhead.com/item=19131
World Bosses,Azuregos,Typhoon,epic,18542,https://tbc.wowhead.com/item=18542
World Bosses,Azuregos,Unmelting Ice Girdle,epic,18547,https://tbc.wowhead.com/item=18547
World Bosses,Lord Kazzak,Amberseal Keeper,epic,17113,https://tbc.wowhead.com/item=17113
World Bosses,Lord Kazzak,Blacklight Bracer,epic,19135,https://tbc.wowhead.com/item=19135
World Bosses,Lord Kazzak,Blazefury Medallion,epic,17111,https://tbc.wowhead.com/item=17111
World Bosses,Lord Kazzak,Doomhide Gauntlets,epic,18544,https://tbc.wowhead.com/item=18544
World Bosses,Lord Kazzak,Empyrean Demolisher,epic,17112,https://tbc.wowhead.com/item=17112
World Bosses,Lord Kazzak,Eskhandar's Pelt,epic,18204,https://tbc.wowhead.com/item=18204
World Bosses,Lord Kazzak,Fel Infused Leggings,epic,19133,https://tbc.wowhead.com/item=19133
World Bosses,Lord Kazzak,Flayed Doomguard Belt,epic,19134,https://tbc.wowhead.com/item=19134
World Bosses,Lord Kazzak,Infernal Headcage,epic,18546,https://tbc.wowhead.com/item=18546
World Bosses,Lord Kazzak,Ring of Entropy,epic,18543,https://tbc.wowhead.com/item=18543
World Bosses,Lord Kazzak,The Eye of Shadow,epic,18665,https://tbc.wowhead.com/item=18665
World Bosses,Dragons Shared,Acid Inscribed Greaves,epic,20619,https://tbc.wowhead.com/item=20619
World Bosses,Dragons Shared,Ancient Corroded Leggings,epic,20617,https://tbc.wowhead.com/item=20617
World Bosses,Dragons Shared,Dragonbone Wristguards,epic,20616,https://tbc.wowhead.com/item=20616
World Bosses,Dragons Shared,Dragonspur Wraps,epic,20615,https://tbc.wowhead.com/item=20615
World Bosses,Dragons Shared,Gloves of Delusional Power,epic,20618,https://tbc.wowhead.com/item=20618
World Bosses,Dragons Shared,Green Dragonskin Cloak,epic,20579,https://tbc.wowhead.com/item=20579
World Bosses,Dragons Shared,Hammer of Bestial Fury,epic,20580,https://tbc.wowhead.com/item=20580
World Bosses,Dragons Shared,Nightmare Engulfed Object,epic,20644,https://tbc.wowhead.com/item=20644
World Bosses,Dragons Shared,Staff of Rampant Growth,epic,20581,https://tbc.wowhead.com/item=20581
World Bosses,Dragons Shared,Trance Stone,epic,20582,https://tbc.wowhead.com/item=20582
World Bosses,Emeriss,Boots of the Endless Moor,epic,20621,https://tbc.wowhead.com/item=20621
World Bosses,Emeriss,Circlet of Restless Dreams,epic,20623,https://tbc.wowhead.com/item=20623
World Bosses,Emeriss,Dragonheart Necklace,epic,20622,https://tbc.wowhead.com/item=20622
World Bosses,Emeriss,Polished Ironwood Crossbow,epic,20599,https://tbc.wowhead.com/item=20599
World Bosses,Emeriss,Ring of the Unliving,epic,20624,https://tbc.wowhead.com/item=20624
World Bosses,Lethon,Belt of the Dark Bog,epic,20625,https://tbc.wowhead.com/item=20625
World Bosses,Lethon,Black Bark Wristbands,epic,20626,https://tbc.wowhead.com/item=20626
World Bosses,Lethon,Dark Heart Pants,epic,20627,https://tbc.wowhead.com/item=20627
World Bosses,Lethon,Deviate Growth Cap,epic,20628,https://tbc.wowhead.com/item=20628
World Bosses,Lethon,Gauntlets of the Shining Light,epic,20630,https://tbc.wowhead.com/item=20630
World Bosses,Lethon,Malignant Footguards,epic,20629,https://tbc.wowhead.com/item=20629
World Bosses,Taerar,Boots of Fright,epic,20634,https://tbc.wowhead.com/item=20634
World Bosses,Taerar,Mendicant's Slippers,epic,20631,https://tbc.wowhead.com/item=20631
World Bosses,Taerar,Mindtear Band,epic,20632,https://tbc.wowhead.com/item=20632
World Bosses,Taerar,Nightmare Blade,epic,20577,https://tbc.wowhead.com/item=20577
World Bosses,Taerar,Unnatural Leather Spaulders,epic,20633,https://tbc.wowhead.com/item=20633
World Bosses,Ysondre,Acid Inscribed Pauldrons,epic,20637,https://tbc.wowhead.com/item=20637
World Bosses,Ysondre,Emerald Dragonfang,epic,20578,https://tbc.wowhead.com/item=20578
World Bosses,Ysondre,Hibernation Crystal,epic,20636,https://tbc.wowhead.com/item=20636
World Bosses,Ysondre,Jade Inlaid Vestments,epic,20635,https://tbc.wowhead.com/item=20635
World Bosses,Ysondre,Leggings of the Demented Mind,epic,20638,https://tbc.wowhead.com/item=20638
World Bosses,Ysondre,Strangely Glyphed Legplates,epic,20639,https://tbc.wowhead.com/item=20639
Naxxramas,Tokens,Bonescythe Ring,epic,23060,https://tbc.wowhead.com/item=23060
Naxxramas,Tokens,Desecrated Belt,epic,22370,https://tbc.wowhead.com/item=22370
Naxxramas,Tokens,Desecrated Bindings,epic,22369,https://tbc.wowhead.com/item=22369
Naxxramas,Tokens,Desecrated Boots,epic,22365,https://tbc.wowhead.com/item=22365
Naxxramas,Tokens,Desecrated Bracers,epic,22355,https://tbc.wowhead.com/item=22355
Naxxramas,Tokens,Desecrated Breastplate,epic,22349,https://tbc.wowhead.com/item=22349
Naxxramas,Tokens,Desecrated Circlet,epic,22367,https://tbc.wowhead.com/item=22367
Naxxramas,Tokens,Desecrated Gauntlets,epic,22357,https://tbc.wowhead.com/item=22357
Naxxramas,Tokens,Desecrated Girdle,epic,22363,https://tbc.wowhead.com/item=22363
Naxxramas,Tokens,Desecrated Gloves,epic,22371,https://tbc.wowhead.com/item=22371
Naxxramas,Tokens,Desecrated Handguards,epic,22364,https://tbc.wowhead.com/item=22364
Naxxramas,Tokens,Desecrated Headpiece,epic,22360,https://tbc.wowhead.com/item=22360
Naxxramas,Tokens,Desecrated Helmet,epic,22353,https://tbc.wowhead.com/item=22353
Naxxramas,Tokens,Desecrated Leggings,epic,22366,https://tbc.wowhead.com/item=22366
Naxxramas,Tokens,Desecrated Legguards,epic,22359,https://tbc.wowhead.com/item=22359
Naxxramas,Tokens,Desecrated Legplates,epic,22352,https://tbc.wowhead.com/item=22352
Naxxramas,Tokens,Desecrated Pauldrons,epic,22354,https://tbc.wowhead.com/item=22354
Naxxramas,Tokens,Desecrated Robe,epic,22351,https://tbc.wowhead.com/item=22351
Naxxramas,Tokens,Desecrated Sabatons,epic,22358,https://tbc.wowhead.com/item=22358
Naxxramas,Tokens,Desecrated Sandals,epic,22372,https://tbc.wowhead.com/item=22372
Naxxramas,Tokens,Desecrated Shoulderpads,epic,22368,https://tbc.wowhead.com/item=22368
Naxxramas,Tokens,Desecrated Spaulders,epic,22361,https://tbc.wowhead.com/item=22361
Naxxramas,Tokens,Desecrated Tunic,epic,22350,https://tbc.wowhead.com/item=22350
Naxxramas,Tokens,Desecrated Waistguard,epic,22356,https://tbc.wowhead.com/item=22356
Naxxramas,Tokens,Desecrated Wristguards,epic,22362,https://tbc.wowhead.com/item=22362
Naxxramas,Tokens,Frostfire Ring,epic,23062,https://tbc.wowhead.com/item=23062
Naxxramas,Tokens,Frozen Rune,rare,22682,https://tbc.wowhead.com/item=22682
Naxxramas,Tokens,Plagueheart Ring,epic,23063,https://tbc.wowhead.com/item=23063
Naxxramas,Tokens,Ring of Faith,epic,23061,https://tbc.wowhead.com/item=23061
Naxxramas,Tokens,Ring of Redemption,epic,23066,https://tbc.wowhead.com/item=23066
Naxxramas,Tokens,Ring of the Cryptstalker,epic,23067,https://tbc.wowhead.com/item=23067
Naxxramas,Tokens,Ring of the Dreadnaught,epic,23059,https://tbc.wowhead.com/item=23059
Naxxramas,Tokens,Ring of the Dreamwalker,epic,23064,https://tbc.wowhead.com/item=23064
Naxxramas,Tokens,Ring of the Earthshatterer,epic,23065,https://tbc.wowhead.com/item=23065
Naxxramas,Tokens,Splinter of Atiesh,legendary,22726,https://tbc.wowhead.com/item=22726
Naxxramas,Trash Drop,Belt of the Grand Crusader,epic,23666,https://tbc.wowhead.com/item=23666
Naxxramas,Trash Drop,Ghoul Skin Tunic,epic,23226,https://tbc.wowhead.com/item=23226
Naxxramas,Trash Drop,Girdle of Elemental Fury,epic,23663,https://tbc.wowhead.com/item=23663
Naxxramas,Trash Drop,Harbinger of Doom,epic,23044,https://tbc.wowhead.com/item=23044
Naxxramas,Trash Drop,Leggings of Elemental Fury,epic,23665,https://tbc.wowhead.com/item=23665
Naxxramas,Trash Drop,Leggings of the Grand Crusader,epic,23668,https://tbc.wowhead.com/item=23668
Naxxramas,Trash Drop,Misplaced Servo Arm,epic,23221,https://tbc.wowhead.com/item=23221
Naxxramas,Trash Drop,Necro-Knight's Garb,epic,23069,https://tbc.wowhead.com/item=23069
Naxxramas,Trash Drop,Pauldrons of Elemental Fury,epic,23664,https://tbc.wowhead.com/item=23664
Naxxramas,Trash Drop,Ring of the Eternal Flame,epic,23237,https://tbc.wowhead.com/item=23237
Naxxramas,Trash Drop,Spaulders of the Grand Crusader,epic,23667,https://tbc.wowhead.com/item=23667
Naxxramas,Trash Drop,Stygian Buckler,epic,23238,https://tbc.wowhead.com/item=23238
Naxxramas,Trash Drop,Wartorn Chain Scrap,rare,22374,https://tbc.wowhead.com/item=22374
Naxxramas,Trash Drop,Wartorn Cloth Scrap,rare,22376,https://tbc.wowhead.com/item=22376
Naxxramas,Trash Drop,Wartorn Leather Scrap,rare,22373,https://tbc.wowhead.com/item=22373
Naxxramas,Trash Drop,Wartorn Plate Scrap,rare,22375,https://tbc.wowhead.com/item=22375
Naxxramas,Anub'Rekhan,Band of Unanswered Prayers,epic,22939,https://tbc.wowhead.com/item=22939
Naxxramas,Anub'Rekhan,Cryptfiend Silk Cloak,epic,22938,https://tbc.wowhead.com/item=22938
Naxxramas,Anub'Rekhan,Gem of Nerubis,epic,22937,https://tbc.wowhead.com/item=22937
Naxxramas,Anub'Rekhan,Touch of Frost,epic,22935,https://tbc.wowhead.com/item=22935
Naxxramas,Anub'Rekhan,Wristguards of Vengeance,epic,22936,https://tbc.wowhead.com/item=22936
Naxxramas,Faerlina,Icebane Pauldrons,epic,22940,https://tbc.wowhead.com/item=22940
Naxxramas,Faerlina,Malice Stone Pendant,epic,22943,https://tbc.wowhead.com/item=22943
Naxxramas,Faerlina,Polar Shoulder Pads,epic,22941,https://tbc.wowhead.com/item=22941
Naxxramas,Faerlina,The Widow's Embrace,epic,22942,https://tbc.wowhead.com/item=22942
Naxxramas,Faerlina,Widow's Remorse,epic,22806,https://tbc.wowhead.com/item=22806
Naxxramas,Maexxna,Crystal Webbed Robe,epic,23220,https://tbc.wowhead.com/item=23220
Naxxramas,Maexxna,Desecrated Gauntlets,epic,22357,https://tbc.wowhead.com/item=22357
Naxxramas,Maexxna,Desecrated Gloves,epic,22371,https://tbc.wowhead.com/item=22371
Naxxramas,Maexxna,Desecrated Handguards,epic,22364,https://tbc.wowhead.com/item=22364
Naxxramas,Maexxna,Kiss of the Spider,epic,22954,https://tbc.wowhead.com/item=22954
Naxxramas,Maexxna,Maexxna's Fang,epic,22804,https://tbc.wowhead.com/item=22804
Naxxramas,Maexxna,Pendant of Forgotten Names,epic,22947,https://tbc.wowhead.com/item=22947
Naxxramas,Maexxna,Wraith Blade,epic,22807,https://tbc.wowhead.com/item=22807
Naxxramas,Noth,Band of the Inevitable,epic,23031,https://tbc.wowhead.com/item=23031
Naxxramas,Noth,Cloak of the Scourge,epic,23030,https://tbc.wowhead.com/item=23030
Naxxramas,Noth,Hailstone Band,epic,23028,https://tbc.wowhead.com/item=23028
Naxxramas,Noth,Hatchet of Sundered Bone,epic,22816,https://tbc.wowhead.com/item=22816
Naxxramas,Noth,Libram of Light,epic,23006,https://tbc.wowhead.com/item=23006
Naxxramas,Noth,Noth's Frigid Heart,epic,23029,https://tbc.wowhead.com/item=23029
Naxxramas,Noth,Totem of Flowing Water,epic,23005,https://tbc.wowhead.com/item=23005
Naxxramas,Heigan,Icebane Helmet,epic,23019,https://tbc.wowhead.com/item=23019
Naxxramas,Heigan,Icy Scale Coif,epic,23033,https://tbc.wowhead.com/item=23033
Naxxramas,Heigan,Legplates of Carnage,epic,23068,https://tbc.wowhead.com/item=23068
Naxxramas,Heigan,Necklace of Necropsy,epic,23036,https://tbc.wowhead.com/item=23036
Naxxramas,Heigan,Preceptor's Hat,epic,23035,https://tbc.wowhead.com/item=23035
Naxxramas,Loatheb,Band of Unnatural Forces,epic,23038,https://tbc.wowhead.com/item=23038
Naxxramas,Loatheb,Brimstone Staff,epic,22800,https://tbc.wowhead.com/item=22800
Naxxramas,Loatheb,Desecrated Leggings,epic,22366,https://tbc.wowhead.com/item=22366
Naxxramas,Loatheb,Desecrated Legguards,epic,22359,https://tbc.wowhead.com/item=22359
Naxxramas,Loatheb,Desecrated Legplates,epic,22352,https://tbc.wowhead.com/item=22352
Naxxramas,Loatheb,Loatheb's Reflection,epic,23042,https://tbc.wowhead.com/item=23042
Naxxramas,Loatheb,Ring of Spiritual Fervor,epic,23037,https://tbc.wowhead.com/item=23037
Naxxramas,Loatheb,The Eye of Nerub,epic,23039,https://tbc.wowhead.com/item=23039
Naxxramas,Razuvious,Girdle of the Mentor,epic,23219,https://tbc.wowhead.com/item=23219
Naxxramas,Razuvious,"Iblis, Blade of the Fallen Seraph",epic,23014,https://tbc.wowhead.com/item=23014
Naxxramas,Razuvious,Idol of Longevity,epic,23004,https://tbc.wowhead.com/item=23004
Naxxramas,Razuvious,Signet of the Fallen Defender,epic,23018,https://tbc.wowhead.com/item=23018
Naxxramas,Razuvious,Veil of Eclipse,epic,23017,https://tbc.wowhead.com/item=23017
Naxxramas,Razuvious,Wand of the Whispering Dead,epic,23009,https://tbc.wowhead.com/item=23009
Naxxramas,Gothik,Boots of Displacement,epic,23073,https://tbc.wowhead.com/item=23073
Naxxramas,Gothik,Glacial Headdress,epic,23032,https://tbc.wowhead.com/item=23032
Naxxramas,Gothik,Polar Helmet,epic,23020,https://tbc.wowhead.com/item=23020
Naxxramas,Gothik,Sadist's Collar,epic,23023,https://tbc.wowhead.com/item=23023
Naxxramas,Gothik,The Soul Harvester's Bindings,epic,23021,https://tbc.wowhead.com/item=23021
Naxxramas,Four Horsemen,Corrupted Ashbringer,epic,22691,https://tbc.wowhead.com/item=22691
Naxxramas,Four Horsemen,Desecrated Breastplate,epic,22349,https://tbc.wowhead.com/item=22349
Naxxramas,Four Horsemen,Desecrated Robe,epic,22351,https://tbc.wowhead.com/item=22351
Naxxramas,Four Horsemen,Desecrated Tunic,epic,22350,https://tbc.wowhead.com/item=22350
Naxxramas,Four Horsemen,Leggings of Apocalypse,epic,23071,https://tbc.wowhead.com/item=23071
Naxxramas,Four Horsemen,Maul of the Redeemed Crusader,epic,22809,https://tbc.wowhead.com/item=22809
Naxxramas,Four Horsemen,Seal of the Damned,epic,23025,https://tbc.wowhead.com/item=23025
Naxxramas,Four Horsemen,Soulstring,epic,22811,https://tbc.wowhead.com/item=22811
Naxxramas,Four Horsemen,Warmth of Forgiveness,epic,23027,https://tbc.wowhead.com/item=23027
Naxxramas,Patchwerk,Band of Reanimation,epic,22961,https://tbc.wowhead.com/item=22961
Naxxramas,Patchwerk,Cloak of Suturing,epic,22960,https://tbc.wowhead.com/item=22960
Naxxramas,Patchwerk,Severance,epic,22815,https://tbc.wowhead.com/item=22815
Naxxramas,Patchwerk,The Plague Bearer,epic,22818,https://tbc.wowhead.com/item=22818
Naxxramas,Patchwerk,Wand of Fates,epic,22820,https://tbc.wowhead.com/item=22820
Naxxramas,Grobbulus,Glacial Mantle,epic,22968,https://tbc.wowhead.com/item=22968
Naxxramas,Grobbulus,Icy Scale Spaulders,epic,22967,https://tbc.wowhead.com/item=22967
Naxxramas,Grobbulus,Midnight Haze,epic,22803,https://tbc.wowhead.com/item=22803
Naxxramas,Grobbulus,The End of Dreams,epic,22988,https://tbc.wowhead.com/item=22988
Naxxramas,Grobbulus,Toxin Injector,epic,22810,https://tbc.wowhead.com/item=22810
Naxxramas,Gluth,Claymore of Unholy Might,epic,22813,https://tbc.wowhead.com/item=22813
Naxxramas,Gluth,Death's Bargain,epic,23075,https://tbc.wowhead.com/item=23075
Naxxramas,Gluth,Digested Hand of Power,epic,22994,https://tbc.wowhead.com/item=22994
Naxxramas,Gluth,Gluth's Missing Collar,epic,22981,https://tbc.wowhead.com/item=22981
Naxxramas,Gluth,Rime Covered Mantle,epic,22983,https://tbc.wowhead.com/item=22983
Naxxramas,Thaddius,Desecrated Circlet,epic,22367,https://tbc.wowhead.com/item=22367
Naxxramas,Thaddius,Desecrated Headpiece,epic,22360,https://tbc.wowhead.com/item=22360
Naxxramas,Thaddius,Desecrated Helmet,epic,22353,https://tbc.wowhead.com/item=22353
Naxxramas,Thaddius,Eye of Diminution,epic,23001,https://tbc.wowhead.com/item=23001
Naxxramas,Thaddius,Leggings of Polarity,epic,23070,https://tbc.wowhead.com/item=23070
Naxxramas,Thaddius,Plated Abomination Ribcage,epic,23000,https://tbc.wowhead.com/item=23000
Naxxramas,Thaddius,Spire of Twilight,epic,22801,https://tbc.wowhead.com/item=22801
Naxxramas,Thaddius,The Castigator,epic,22808,https://tbc.wowhead.com/item=22808
Naxxramas,Sapphiron,Claw of the Frost Wyrm,epic,23242,https://tbc.wowhead.com/item=23242
Naxxramas,Sapphiron,Cloak of the Necropolis,epic,23050,https://tbc.wowhead.com/item=23050
Naxxramas,Sapphiron,Eye of the Dead,epic,23047,https://tbc.wowhead.com/item=23047
Naxxramas,Sapphiron,Fortitude of the Scourge,epic,23549,https://tbc.wowhead.com/item=23549
Naxxramas,Sapphiron,Glyph of Deflection,epic,23040,https://tbc.wowhead.com/item=23040
Naxxramas,Sapphiron,Might of the Scourge,epic,23548,https://tbc.wowhead.com/item=23548
Naxxramas,Sapphiron,Power of the Scourge,epic,23545,https://tbc.wowhead.com/item=23545
Naxxramas,Sapphiron,Resilience of the Scourge,epic,23547,https://tbc.wowhead.com/item=23547
Naxxramas,Sapphiron,Sapphiron's Left Eye,epic,23049,https://tbc.wowhead.com/item=23049
Naxxramas,Sapphiron,Sapphiron's Right Eye,epic,23048,https://tbc.wowhead.com/item=23048
Naxxramas,Sapphiron,Shroud of Dominion,epic,23045,https://tbc.wowhead.com/item=23045
Naxxramas,Sapphiron,Slayer's Crest,epic,23041,https://tbc.wowhead.com/item=23041
Naxxramas,Sapphiron,The Face of Death,epic,23043,https://tbc.wowhead.com/item=23043
Naxxramas,Sapphiron,The Restrained Essence of Sapphiron,epic,23046,https://tbc.wowhead.com/item=23046
Naxxramas,Kel'Thuzad,Bonescythe Ring,epic,23060,https://tbc.wowhead.com/item=23060
Naxxramas,Kel'Thuzad,Doomfinger,epic,22821,https://tbc.wowhead.com/item=22821
Naxxramas,Kel'Thuzad,Frostfire Ring,epic,23062,https://tbc.wowhead.com/item=23062
Naxxramas,Kel'Thuzad,Gem of Trapped Innocents,epic,23057,https://tbc.wowhead.com/item=23057
Naxxramas,Kel'Thuzad,"Gressil, Dawn of Ruin",epic,23054,https://tbc.wowhead.com/item=23054
Naxxramas,Kel'Thuzad,Hammer of the Twisting Nether,epic,23056,https://tbc.wowhead.com/item=23056
Naxxramas,Kel'Thuzad,Kingsfall,epic,22802,https://tbc.wowhead.com/item=22802
Naxxramas,Kel'Thuzad,Might of Menethil,epic,22798,https://tbc.wowhead.com/item=22798
Naxxramas,Kel'Thuzad,Nerubian Slavemaker,epic,22812,https://tbc.wowhead.com/item=22812
Naxxramas,Kel'Thuzad,Plagueheart Ring,epic,23063,https://tbc.wowhead.com/item=23063
Naxxramas,Kel'Thuzad,Ring of Faith,epic,23061,https://tbc.wowhead.com/item=23061
Naxxramas,Kel'Thuzad,Ring of Redemption,epic,23066,https://tbc.wowhead.com/item=23066
Naxxramas,Kel'Thuzad,Ring of the Cryptstalker,epic,23067,https://tbc.wowhead.com/item=23067
Naxxramas,Kel'Thuzad,Ring of the Dreadnaught,epic,23059,https://tbc.wowhead.com/item=23059
Naxxramas,Kel'Thuzad,Ring of the Dreamwalker,epic,23064,https://tbc.wowhead.com/item=23064
Naxxramas,Kel'Thuzad,Ring of the Earthshatterer,epic,23065,https://tbc.wowhead.com/item=23065
Naxxramas,Kel'Thuzad,Shield of Condemnation,epic,22819,https://tbc.wowhead.com/item=22819
Naxxramas,Kel'Thuzad,Soulseeker,epic,22799,https://tbc.wowhead.com/item=22799
Naxxramas,Kel'Thuzad,Stormrage's Talisman of Seething,epic,23053,https://tbc.wowhead.com/item=23053
Naxxramas,Kel'Thuzad,The Hungering Cold,epic,23577,https://tbc.wowhead.com/item=23577
Naxxramas,Kel'Thuzad,The Phylactery of Kel'Thuzad,epic,22520,https://tbc.wowhead.com/item=22520
Temple of Ahn'Qiraj,Mounts,Blue Qiraji Resonating Crystal,rare,21218,https://tbc.wowhead.com/item=21218
Temple of Ahn'Qiraj,Mounts,Green Qiraji Resonating Crystal,rare,21323,https://tbc.wowhead.com/item=21323
Temple of Ahn'Qiraj,Mounts,Red Qiraji Resonating Crystal,rare,21321,https://tbc.wowhead.com/item=21321
Temple of Ahn'Qiraj,Mounts,Yellow Qiraji Resonating Crystal,rare,21324,https://tbc.wowhead.com/item=21324
Temple of Ahn'Qiraj,Enchants,Formula: Enchant Cloak - Dodge,rare,20736,https://tbc.wowhead.com/item=20736
Temple of Ahn'Qiraj,Enchants,Formula: Enchant Cloak - Stealth,rare,20734,https://tbc.wowhead.com/item=20734
Temple of Ahn'Qiraj,Enchants,Formula: Enchant Gloves - Fire Power,rare,20729,https://tbc.wowhead.com/item=20729
Temple of Ahn'Qiraj,Enchants,Formula: Enchant Gloves - Frost Power,rare,20728,https://tbc.wowhead.com/item=20728
Temple of Ahn'Qiraj,Enchants,Formula: Enchant Gloves - Healing Power,rare,20730,https://tbc.wowhead.com/item=20730
Temple of Ahn'Qiraj,Enchants,Formula: Enchant Gloves - Shadow Power,rare,20727,https://tbc.wowhead.com/item=20727
